id,mssv,xeploai,soquyetdinh,ngaycapvb, xeploai, soquyetdinh, ngaycapvb,namkhoahoc,label
78232.0,06D3D633XPvAibaEXe+ai34rvuG7eBcAMYeGeXqe, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78234.0,5514F962XPvAibaEXe887JOjhk2RV+5OSunqs8PS, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78236.0,ED5A19E5XPvAibaEXe/yXiKgsgy0sj0LTvQXzl31, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78237.0,459ADBDFXPvAibaEXe9MSDlNDFbYdqjhBRShbHKJ, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78239.0,C6FBD7C8XPvAibaEXe/KGOYNCaEaWevv6tAqytMz, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78241.0,2A7EF77DXPvAibaEXe/nRR7q+hWy3NoZTBjSr5/Z, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78242.0,C2A4C64FXPvAibaEXe/nRR7q+hWy3OGsz3jlcNjw, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78243.0,25D76E90XPvAibaEXe8HxoLOw72ZIE81PpKJNDP6, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78244.0,4272DD7BXPvAibaEXe9afbyrOJH5CA7xPZrhGhkE, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78245.0,5744B505XPvAibaEXe/9n4RXguPAYLy1ULuVcNNN, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78246.0,E6391B3FXPvAibaEXe9cYfl6D6BtPMp6ys8G8+9H, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78247.0,82157FECXPvAibaEXe/WSo41+3xFkONmGkZ6gOkr, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78248.0,D8075964XPvAibaEXe8TrN3vUI8MaKIsr8wmfl7M, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78249.0,04C9CC0EXPvAibaEXe/S5mChdnrLm80qIvJ4ryp4, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78250.0,6C1D614EXPvAibaEXe/nv6PZ4rt50gMq3SlqZ5wF, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78251.0,2B70ECDBXPvAibaEXe8Lp0YaxzdqUvDfNExAcWy7, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78253.0,B6410337XPvAibaEXe+uQMKXqrwYdpt1gQY8Ohk6, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78256.0,832D5B8CXPvAibaEXe+Xxbs4kvH/k/CWwFVACUgl, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78257.0,BA12C8CAXPvAibaEXe/JKySBFnJ8Ilo2VBMQbXTT, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78258.0,5EFC6D3CXPvAibaEXe+TQJLvJOj4BW6T+T6AMVPf, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78259.0,8A2910EAXPvAibaEXe9/su+qLcYDMvhVkY1uRihH, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78260.0,71A74519XPvAibaEXe9afbyrOJH5CJKyLoWKNB+S, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78261.0,1BF56B5CXPvAibaEXe9LZwdMb86KA3puNsLNPHJ0, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78262.0,4CF4D526XPvAibaEXe97q47CdxnNZGqx1X96feAw, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78263.0,5700075FXPvAibaEXe/rtk4wDmxi91Qm4QLXujt6, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78264.0,4BBC8929XPvAibaEXe8CKeIX0ksEeC2D6tQZpWFy, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78265.0,37B0536EXPvAibaEXe/nv6PZ4rt50mQbe8ojSbq/, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78267.0,131ECE74XPvAibaEXe8v1/72rbobbQHBZRJ22MB1, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78268.0,3F25F0F3XPvAibaEXe+fmxcqgvribINZVn1ZCwDg, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78269.0,D712BFCEXPvAibaEXe9MSDlNDFbYdstcpztF17Qf, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78270.0,FB4F1A27XPvAibaEXe/Uev7j/8EzmTAj1CkMP9PS, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78271.0,4D7A8548XPvAibaEXe/aPLdUCtOgCqBD88izVvAa, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78273.0,70B8FDE7XPvAibaEXe9ej2kTw4OUmhw0ZpSU5+jL, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78274.0,16272517XPvAibaEXe/twRH8x8eyg2tiyMsTM1XC, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78275.0,CF209E4FXPvAibaEXe+/EkvXK98KbbLh+JMUgKhh, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78276.0,93707CBCXPvAibaEXe8Lp0YaxzdqUloJWcWg4lRW, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78277.0,07A5DF5DXPvAibaEXe/iIkJq57vD7xT1F93WH+20, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78278.0,75F3DDD5XPvAibaEXe/QqI5At3DBgmQOdG+Mhpb6, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78281.0,BBA521B8XPvAibaEXe/j7U1wtp2b2WR3bKAVoWfk, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78282.0,E8629CEEXPvAibaEXe/sDxpKTuGnIMWG79iPojsL, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78284.0,CC66FB5EXPvAibaEXe/wvgrdNVCyf4qaNhqyOjdc, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78286.0,9199B61AXPvAibaEXe9d+rE/yvWoKOmYt9KLq4ZY, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78288.0,D78141E5XPvAibaEXe9j81k8MH0oJ4zch8KMTSfQ, Trung bình khá, 960/QĐ-ĐHCNTT, 31/12/2019, Trung bình khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78289.0,1D719539XPvAibaEXe8/3iNqySORb0aV1QVzGOA5, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2013,0
78290.0,15A03C0DXPvAibaEXe/69hWWh+JD2UVz3ufk0Hxi, Khá, 960/QĐ-ĐHCNTT, 31/12/2019, Khá, 960/QĐ-ĐHCNTT, 31/12/2019,2014,0
78291.0,CFDAFF50XPvAibaEXe/iIkJq57vD7/MG6F4QbB/o, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019, Giỏi, 960/QĐ-ĐHCNTT, 31/12/2019,2015,0
78312.0,7DCDCDD1XPvAibaEXe99J3nD1pBZIs8o3V4oq4f+, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78313.0,F9BBA2D7XPvAibaEXe9RBNO8knVPDzVz7Wh1D/0T, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78314.0,9B62DB27XPvAibaEXe/Q6C3BndaQUCkYnkHcEMFE, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78315.0,2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78316.0,9CAF3CDBXPvAibaEXe83V/kFvw2bBf/iNPsMd2JY, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78317.0,770DA2D2XPvAibaEXe9Veo8epKbTmCTD4kBqZPYq, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78318.0,CC0D41F6XPvAibaEXe9fafwYRU+Npmqir62VbH95, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78320.0,275A4E2AXPvAibaEXe/iDuY0411CJlnz8HbavnWp, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78321.0,E5F0FE43XPvAibaEXe+k2gCw0RZzlcdVr+7mxuOA, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78322.0,97497775XPvAibaEXe+3zE134gecv97NNSEhvdED, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78323.0,A104C227XPvAibaEXe9npw4GElGYwTghKPAaKlEb, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78325.0,63643D3FXPvAibaEXe/FejQN8/S5fP6il1UtZeIt, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78326.0,E44DAC35XPvAibaEXe9mjVtuyMJi9KozuO1zVyPq, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78327.0,EF6D3E34XPvAibaEXe9o3csoNuwUvO7brxBe1EBb, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78328.0,CEF9D4E3XPvAibaEXe99j2P15eeB0yJ0SD0RyZWi, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78329.0,AFFEE9F7XPvAibaEXe8pr9LKErUcFescq2AY7ZpW, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78330.0,B494E60DXPvAibaEXe8u6ih8pRJJpBa7W5qEArg5, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78331.0,39FA00CEXPvAibaEXe8yzZ/8QUtgduNs/W9jl/4O, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78333.0,1D76EEF6XPvAibaEXe9npw4GElGYwcJGA3bBxzvE, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78334.0,2E949899XPvAibaEXe8LX4hhYKrFZqLdN93hAjtN, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78335.0,5B67FF77XPvAibaEXe/SxwNRab2vgHQoiSebh7by, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78336.0,A80D76EDXPvAibaEXe+4XPPXlKRz0CqIc6dfd33P, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78339.0,26E7FDE2XPvAibaEXe+RJ/Hp4D2y87uHxrAcmcm2, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78340.0,9000796CXPvAibaEXe8n6FFpptVzUnTo9Rozmi6l, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78342.0,D5FA45FAXPvAibaEXe+Om5b1Z5BSka3wiqaJgWti, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78344.0,7A85BC3CXPvAibaEXe+3zE134gecvwi+QlVmKGR6, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78345.0,721C35DDXPvAibaEXe9/su+qLcYDMstSMqP/eTXa, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78346.0,A468B48BXPvAibaEXe/cg9419ghLExA8xNMFSTp6, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78347.0,BAC94C58XPvAibaEXe8VziDgYa0u7qImuijCjI9Z, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78348.0,4CB61F0FXPvAibaEXe/BqA0y8R3TRT2jjHQPxleL, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78349.0,3D7B4DFBXPvAibaEXe//eUaw4J38K0EmakY/MxcV, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78350.0,67F97CE7XPvAibaEXe/CiPILllTJfyfNtrSb5F+3, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78351.0,6BAFAA65XPvAibaEXe+k2gCw0RZzlTTsVE6WSYY5, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78352.0,463CC26DXPvAibaEXe9mjVtuyMJi9ENAftsTQaSW, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78353.0,6C377858XPvAibaEXe+YGniCiyMp0zgviDn2PyE6, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78354.0,79402081XPvAibaEXe/S5mChdnrLm7k8XUjNyRr/, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78355.0,C687AF0CXPvAibaEXe//eUaw4J38K1EHQA9HEVQt, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78356.0,59AF69E9XPvAibaEXe+RJ/Hp4D2y88U/F1+2RPXl, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78357.0,2BCDCB8CXPvAibaEXe9dKITjhF3qTX8u1xEbQLTC, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78358.0,53CDD1FFXPvAibaEXe/U5lSbganJ8/muZcRpBU9A, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78359.0,81B2935CXPvAibaEXe+k2gCw0RZzlRwyRf+5msb1, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78362.0,46A99B04XPvAibaEXe+3zE134gecvyrsloNJNorF, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78363.0,6A539AF6XPvAibaEXe8NoNh54Mn6M4te3lYnWlT0, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78366.0,57E13A61XPvAibaEXe8+PBTAPRlCY4Fxg0JLezSn, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78368.0,71824917XPvAibaEXe+BUGeEgVnB4BfFKOEq/I0S, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78369.0,0ADBF83FXPvAibaEXe+BUGeEgVnB4KvCAkeuR6Fc, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78371.0,66B24040XPvAibaEXe+wmtNhlfgIwn9iSiemRgPv, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78372.0,8E49F159XPvAibaEXe/YKN5ysyYL7Hv6XLBu67/v, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78374.0,B7FE1C7EXPvAibaEXe/KMtCr6bHauh1ucbZwVKUE, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78375.0,958B36EFXPvAibaEXe/WuJYGMdaNyHm2Xz5sTgys, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78376.0,1F285928XPvAibaEXe+LLvbxzunmJI/aRkmjtjs5, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78377.0,1106FA33XPvAibaEXe9YXJ3+ew7OHKsvWp1ooUPy, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78378.0,4E5819C0XPvAibaEXe9mjVtuyMJi9I3eyDdR9U3a, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78379.0,B3340294XPvAibaEXe9ZsjBGMHTvpg2yYeSPyWxL, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78381.0,7F2E16DBXPvAibaEXe9HXpb1PepyFU8AnWqkYX8g, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78382.0,D4413547XPvAibaEXe9p78qxnH96y/6uQfjNPo0s, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78383.0,37C25979XPvAibaEXe99J3nD1pBZIm2autJRlxRN, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78384.0,F4A848F0XPvAibaEXe887JOjhk2RV9+kh6VnYtYt, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78385.0,301EDF77XPvAibaEXe+UuZ4QW1XoS56TAWeBj6HO, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78386.0,B721CE15XPvAibaEXe/WuJYGMdaNyLnzWcA+ZeDw, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78387.0,089D0D67XPvAibaEXe8NoNh54Mn6M4hvoYUrZYVz, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78388.0,F83B670CXPvAibaEXe/VTtmkh7JuOu4OH5LEfQE8, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78389.0,2573D935XPvAibaEXe/K6d36/fqcEfxtyVMTrjCz, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2013,0
78390.0,A8791F84XPvAibaEXe9kkdDkOt5iFpeWnqoQKzN7, Xuất sắc, 214/QĐ_ĐHCNTT, 18/05/2020, Xuất sắc, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78391.0,EE84609CXPvAibaEXe+SgbKufUiN7G6cFGP9m7xj, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78392.0,E63386E8XPvAibaEXe9oenRjqNmEX5FdMtwOoglJ, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78393.0,A02A1D04XPvAibaEXe+4XPPXlKRz0LYwzmMOM+z2, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78394.0,BC83A2DAXPvAibaEXe99J3nD1pBZIpxFeMgY7p44, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78395.0,19C13BF9XPvAibaEXe9dKITjhF3qTfDTJ4iekS7O, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78396.0,942D7FD3XPvAibaEXe/sDxpKTuGnIPx5hXbE8W0F, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78397.0,BC5894C2XPvAibaEXe8SXrohzbXmS6MiA252DHR5, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78398.0,999A85F6XPvAibaEXe+SrLE9JUD3pKt4JI3o/RBG, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78399.0,EC3AF43DXPvAibaEXe+RaLErOlzghaR4xpbM9w4S, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78400.0,5D86C09AXPvAibaEXe9cPs/fVpB+n4ycHpsECUQI, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78401.0,5B9ABA61XPvAibaEXe+SgbKufUiN7Hulf6cw3ZZ0, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78402.0,A7EE3FCDXPvAibaEXe9YXJ3+ew7OHM3xw9ruNssM, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78403.0,311F4676XPvAibaEXe/NExuU8f5CH0Jfhfl4Q27J, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2014,0
78404.0,1295172EXPvAibaEXe++R9hzjt1s7x+HloPGnGiU, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78405.0,FCF73B27XPvAibaEXe81w9eVvyp+lxW6BC2pMPEA, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78406.0,5EBFEB3FXPvAibaEXe/3Z2K7mhA0JZypCzVRdZhc, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78407.0,FDD5CB21XPvAibaEXe9xHju59ydahaLQSKgotl3p, TB khá, 214/QĐ_ĐHCNTT, 18/05/2020, TB khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78408.0,ADAD1DFFXPvAibaEXe+YGniCiyMp078xVotQB4/i, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78409.0,9AF18D64XPvAibaEXe9fw8mX+aV2o/Ss6vdxjZMj, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020, Giỏi, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
78410.0,1048DB71XPvAibaEXe+3zE134gecv/BAWvuh394v, Khá, 214/QĐ_ĐHCNTT, 18/05/2020, Khá, 214/QĐ_ĐHCNTT, 18/05/2020,2015,0
